filename,description
catview_plant_swiveled_0462.jpg,"tall houseplant moved or knocked, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0463.jpg,"loose rug or carpet flap that moves when stepped, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0464.jpg,"human hands washing dishes, low view, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0465.jpg,"human shaking a bag of cat treats, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0466.jpg,"window slightly open with breeze, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0467.jpg,"human hands washing dishes, low view, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0468.jpg,"window slightly open with breeze, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0469.jpg,"power cord trailing across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0470.jpg,"human sleeping on couch or bed nearby, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0471.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0472.jpg,"human sleeping on couch or bed nearby, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0473.jpg,"empty metal food bowl on kitchen floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0474.jpg,"broom or mop leaning against wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0475.jpg,"fridge door open with light inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0476.jpg,"large dog standing a few feet away, seen from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0477.jpg,"small bird on a branch outside a window, seen from inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0478.jpg,"reflective surface showing distorted shapes, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0479.jpg,"vacuum attachment left on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0480.jpg,"cat carrier placed near door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0481.jpg,"power cord trailing across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0482.jpg,"string or yarn tangled on the floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0483.jpg,"human bending down holding a bowl of wet cat food, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0484.jpg,"human hands washing dishes, low view, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0485.jpg,"small bird on a branch outside a window, seen from inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0486.jpg,"plastic trash bag partially open on floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0487.jpg,"human bending down holding a bowl of wet cat food, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0488.jpg,"fridge door open with light inside, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0489.jpg,"shadow of a ceiling fan moving on floor/wall, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bicycle_passing_0490.jpg,"bicycle passing by outside near window, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0491.jpg,"plastic trash bag partially open on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0492.jpg,"fresh cardboard box placed on floor, open, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0493.jpg,"human hand reaching towards the camera from above, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0494.jpg,"human sleeping on couch or bed nearby, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0495.jpg,"cat carrier placed near door, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0496.jpg,"pair of shoes left near wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0497.jpg,"loose rug or carpet flap that moves when stepped, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
